"The best hit (protein with highest percent identity) of the blastp results from the proteome of the major clonal complex  of the protein conservation analysis in Chapter 6. Subject_id: protein of the isolate along with the locus tag of the prokka output, CC : clonal complex, pct_identity: identity percentage, aln_length: aligned length of the protein, n_of_mismatches: no of mismatches, gap_openings: number of gaps found in the sequence when aligned, q_start: starting position of the query(potential vaccine candidate proteins) when aligned with subject protein, q_end: end position of the query,  s_start: starting position of the subject when aligned with query protein, s_end: ending position of the subject, e_value: number of expected hits of similar quality (score) that could be found just by chance, bit_score: sequence similarity independent of query sequence length and database size and is normalized based on the rawpairwise alignment score."													
													
													
													
													
													
													
													
													
Bifunctional autolysin (Atl)													
subject_id	CC	pct_identity	aln_length	n_of_mismatches	gap_openings	q_start	q_end	s_start	s_end	e_value	bit_score		
B153_F97_Y02_CC1_02430	CC1	100	439	0	0	1	439	1	439	0	883		
B154_F98_Y02_CC1_02437	CC1	100	439	0	0	1	439	1	439	0	883		
B155_F99_Y02_CC1_02443	CC1	100	439	0	0	1	439	1	439	0	883		
B156_F100_Y02_CC1_02362	CC1	100	439	0	0	1	439	1	439	0	883		
B157_F101_Y02_CC1_00794	CC1	100	439	0	0	1	439	1	439	0	883		
B159_F103_Y02_CC1_02324	CC1	100	439	0	0	1	439	1	439	0	883		
B160_F104_Y02_CC1_01527	CC1	100	439	0	0	1	439	1	439	0	883		
B161_F105_Y02_CC1_01689	CC1	100	439	0	0	1	439	1	439	0	883		
B162_F106_Y02_CC1_02470	CC1	100	439	0	0	1	439	1	439	0	883		
B163_F107_Y02_CC1_02290	CC1	100	439	0	0	1	439	1	439	0	883		
B165_F109_Y02_CC1_00835	CC1	100	439	0	0	1	439	1	439	0	883		
B166_F111_Y02_CC1_01861	CC1	100	439	0	0	1	439	1	439	0	883		
B167_F112_Y02_CC1_01720	CC1	100	439	0	0	1	439	1	439	0	883		
B168_F113_Y02_CC1_02386	CC1	100	439	0	0	1	439	1	439	0	883		
B169_F114_Y02_CC1_02509	CC1	100	439	0	0	1	439	1	439	0	883		
B170_F115_Y02_CC1_02157	CC1	100	439	0	0	1	439	1	439	0	883		
B171_F116_Y02_CC1_02415	CC1	100	439	0	0	1	439	1	439	0	883		
B172_F117_Y02_CC1_02425	CC1	100	439	0	0	1	439	1	439	0	883		
B173_F118_Y02_CC1_01530	CC1	100	439	0	0	1	439	1	439	0	883		
B174_F119_Y02_CC1_02186	CC1	100	439	0	0	1	439	1	439	0	883		
B175_F120_Y02_CC1_02587	CC1	100	439	0	0	1	439	1	439	0	883		
B177_F122_Y02_CC1_02299	CC1	100	439	0	0	1	439	1	439	0	883		
B178_F123_Y02_CC1_02204	CC1	100	439	0	0	1	439	1	439	0	883		
B181_F126_Y02_CC1_01683	CC1	100	439	0	0	1	439	1	439	0	883		
B182_F127_Y02_CC1_01910	CC1	100	439	0	0	1	439	1	439	0	883		
B183_F128_Y02_CC1_02221	CC1	100	439	0	0	1	439	1	439	0	883		
B185_F130_Y02_CC1_01859	CC1	100	439	0	0	1	439	1	439	0	883		
B186_F131_Y02_CC1_02489	CC1	100	439	0	0	1	439	1	439	0	883		
B187_F132_Y02_CC1_02342	CC1	100	439	0	0	1	439	1	439	0	883		
B188_F133_Y02_CC1_00203	CC1	100	439	0	0	1	439	1	439	0	883		
B027_F21_Y13_CC133_00599	CC133	97.494	439	11	0	1	439	1	439	0	859		
B176_F121_Y02_CC133_00334	CC133	97.494	439	11	0	1	439	1	439	0	859		
B068_F56_Y18_CC151_01030	CC151	97.95	439	9	0	1	439	1	439	0	864		
B071_F57_Y18_CC151_00738	CC151	97.95	439	9	0	1	439	1	439	0	864		
B134_F78_Y02_CC151_01852	CC151	97.95	439	9	0	1	439	1	439	0	864		
B145_F89_Y02_CC151_00436	CC151	97.95	439	9	0	1	439	1	439	0	864		
B151_F95_Y02_CC151_00435	CC151	97.95	439	9	0	1	439	1	439	0	864		
B179_F124_Y02_CC151_01211	CC151	97.95	439	9	0	1	439	1	439	0	864		
B184_F129_Y02_CC151_01133	CC151	97.95	439	9	0	1	439	1	439	0	864		
B001_F01_Y13_CC8_00299	CC8	97.722	439	10	0	1	439	1	439	0	859		
B002_F01_Y13_CC8_00300	CC8	97.722	439	10	0	1	439	1	439	0	859		
B013_F09_Y13_CC8_00481	CC8	97.494	439	11	0	1	439	1	439	0	858		
B031_F25_Y13_CC8_01265	CC8	97.95	439	9	0	1	439	1	439	0	862		
B135_F79_Y02_CC8_02167	CC8	97.95	439	9	0	1	439	1	439	0	862		
B138_F82_Y02_CC8_00651	CC8	97.95	439	9	0	1	439	1	439	0	862		
B005_F04_Y13_CC97_00444	CC97	97.722	439	10	0	1	439	1	439	0	860		
B019_F14_Y13_CC97_00272	CC97	97.722	439	10	0	1	439	1	439	0	860		
B025_F13_Y13_CC97_00392	CC97	97.722	439	10	0	1	439	1	439	0	860		
B026_F20_Y13_CC97_01405	CC97	97.722	439	10	0	1	439	1	439	0	860		
B029_F23_Y13_CC97_02499	CC97	97.722	439	10	0	1	439	1	439	0	860		
B034_F19_Y13_CC97_00229	CC97	97.494	439	11	0	1	439	1	439	0	859		
B046_F35_Y13_CC97_01425	CC97	97.722	439	10	0	1	439	1	439	0	860		
B047_F36_Y13_CC97_00772	CC97	97.722	439	10	0	1	439	1	439	0	860		
B062_F49_Y13_CC97_02554	CC97	97.722	439	10	0	1	439	1	439	0	860		
B067_F55_Y18_CC97_00023	CC97	97.722	439	10	0	1	439	1	439	0	860		
B069_F55_Y18_CC97_01715	CC97	97.722	439	10	0	1	439	1	439	0	860		
B073_F55_Y18_CC97_02160	CC97	97.722	439	10	0	1	439	1	439	0	860		
B074_F55_Y18_CC97_02054	CC97	97.722	439	10	0	1	439	1	439	0	860		
B077_F60_Y18_CC97_01943	CC97	97.722	439	10	0	1	439	1	439	0	860		
B079_F62_Y18_CC97_01689	CC97	97.722	439	10	0	1	439	1	439	0	860		
B080_F62_Y18_CC97_02189	CC97	97.722	439	10	0	1	439	1	439	0	860		
B081_F62_Y18_CC97_00035	CC97	97.722	439	10	0	1	439	1	439	0	860		
B110_F62_Y18_CC97_01600	CC97	97.722	439	10	0	1	439	1	439	0	860		
B116_F62_Y18_CC97_01525	CC97	97.722	439	10	0	1	439	1	439	0	860		
B117_F62_Y18_CC97_02357	CC97	97.722	439	10	0	1	439	1	439	0	860		
B118_F62_Y18_CC97_02338	CC97	97.722	439	10	0	1	439	1	439	0	860		
B120_F62_Y18_CC97_01915	CC97	97.722	439	10	0	1	439	1	439	0	860		
B131_F75_Y02_CC97_01879	CC97	97.494	439	11	0	1	439	1	439	0	859		
B141_F85_Y02_CC97_02506	CC97	97.722	439	10	0	1	439	1	439	0	860		
B158_F102_Y02_CC97_02497	CC97	97.722	439	10	0	1	439	1	439	0	860		
B164_F108_Y02_CC97_01424	CC97	97.722	439	10	0	1	439	1	439	0	860		
B180_F125_Y02_CC97_00729	CC97	97.494	439	11	0	1	439	1	439	0	859		
													
ESAT-6_secretion_system_extracellular_protein (EsxA)													
subject_id	CC	pct_identity	aln_length	n_of_mismatches	gap_openings	q_start	q_end	s_start	s_end	e_value	bit_score		
B003_F02_Y13_CC1_00837	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B004_F03_Y13_CC1_00704	CC1	100	97	0	0	1	97	1	97	3.55E-67	193		
B006_F05_Y13_CC1_01293	CC1	100	97	0	0	1	97	1	97	3.64E-67	193		
B007_F02_Y13_CC1_02522	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B008_F05_Y13_CC1_00652	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B009_F07_Y13_CC1_01581	CC1	100	97	0	0	1	97	1	97	3.55E-67	193		
B010_F07_Y13_CC1_01553	CC1	100	97	0	0	1	97	1	97	3.55E-67	193		
B011_F03_Y13_CC1_01655	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B012_F08_Y13_CC1_00713	CC1	100	97	0	0	1	97	1	97	3.48E-67	193		
B014_F10_Y13_CC1_01182	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B016_F12_Y13_CC1_01655	CC1	100	97	0	0	1	97	1	97	3.46E-67	193		
B017_F134_Y13_CC1_01540	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B018_F13_Y13_CC1_00801	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B020_F15_Y13_CC1_01428	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B021_F16_Y13_CC1_01370	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B022_F17_Y13_CC1_00175	CC1	100	97	0	0	1	97	1	97	3.68E-67	193		
B024_F19_Y13_CC1_01689	CC1	100	97	0	0	1	97	1	97	3.68E-67	193		
B028_F22_Y13_CC1_01871	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B030_F24_Y13_CC1_02135	CC1	100	97	0	0	1	97	1	97	3.62E-67	193		
B032_F26_Y13_CC1_00797	CC1	100	97	0	0	1	97	1	97	3.59E-67	193		
B033_F08_Y13_CC1_01931	CC1	100	97	0	0	1	97	1	97	3.69E-67	193		
B035_F27_Y13_CC1_00942	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B036_F27_Y13_CC1_00583	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B037_F28_Y13_CC1_01087	CC1	100	97	0	0	1	97	1	97	3.71E-67	193		
B038_F29_Y13_CC1_00678	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B039_F29_Y13_CC1_02516	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B040_F30_Y13_CC1_01483	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B041_F31_Y13_CC1_01347	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B042_F32_Y13_CC1_01656	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B043_F33_Y13_CC1_02385	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B044_F33_Y13_CC1_01190	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B045_F34_Y13_CC1_02180	CC1	100	97	0	0	1	97	1	97	3.61E-67	193		
B047_F37_Y13_CC1_01814	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B048_F37_Y13_CC1_00133	CC1	100	97	0	0	1	97	1	97	3.55E-67	193		
B050_F39_Y13_CC1_00311	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B051_F40_Y13_CC1_02054	CC1	100	97	0	0	1	97	1	97	3.59E-67	193		
B052_F41_Y13_CC1_00132	CC1	100	97	0	0	1	97	1	97	3.50E-67	193		
B053_F06_Y13_CC1_01800	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B054_F42_Y13_CC1_00175	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B055_F43_Y13_CC1_01151	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B056_F44_Y13_CC1_01450	CC1	100	97	0	0	1	97	1	97	3.61E-67	193		
B057_F45_Y13_CC1_00567	CC1	100	97	0	0	1	97	1	97	3.59E-67	193		
B058_F46_Y13_CC1_01116	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B059_F47_Y13_CC1_01250	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B060_F48_Y13_CC1_01326	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B061_F48_Y13_CC1_01462	CC1	100	97	0	0	1	97	1	97	3.59E-67	193		
B063_F50_Y13_CC1_00111	CC1	100	97	0	0	1	97	1	97	3.59E-67	193		
B064_F51_Y13_CC1_00863	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B065_F52_Y13_CC1_00460	CC1	100	97	0	0	1	97	1	97	3.62E-67	193		
B066_F54_Y18_CC1_00132	CC1	100	97	0	0	1	97	1	97	3.44E-67	193		
B070_F54_Y18_CC1_00133	CC1	100	97	0	0	1	97	1	97	3.43E-67	193		
B076_F59_Y18_CC1_00132	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B078_F61_Y18_CC1_01163	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B082_F63_Y18_CC1_00576	CC1	100	97	0	0	1	97	1	97	3.59E-67	193		
B083_F63_Y18_CC1_01700	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B084_F64_Y18_CC1_00752	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B085_F65_Y18_CC1_00381	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B086_F66_Y18_CC1_00793	CC1	100	97	0	0	1	97	1	97	3.62E-67	193		
B087_F65_Y18_CC1_00742	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B088_F65_Y18_CC1_01009	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B089_F65_Y18_CC1_00330	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B090_F67_Y18_CC1_01945	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B091_F67_Y18_CC1_00170	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B092_F65_Y18_CC1_00388	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B093_F65_Y18_CC1_00051	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B094_F65_Y18_CC1_01081	CC1	100	97	0	0	1	97	1	97	3.56E-67	193		
B095_F68_Y18_CC1_00106	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B096_F68_Y18_CC1_00261	CC1	100	97	0	0	1	97	1	97	3.59E-67	193		
B097_F63_Y18_CC1_01211	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B098_F69_Y18_CC1_00660	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B099_F69_Y18_CC1_01202	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B100_F64_Y18_CC1_00814	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B101_F64_Y18_CC1_01545	CC1	100	97	0	0	1	97	1	97	3.60E-67	193		
B102_F65_Y18_CC1_00564	CC1	100	97	0	0	1	97	1	97	3.51E-67	193		
B103_F65_Y18_CC1_00012	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B104_F65_Y18_CC1_02283	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B105_F65_Y18_CC1_00520	CC1	100	97	0	0	1	97	1	97	3.59E-67	193		
B106_F65_Y18_CC1_00556	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B107_F70_Y18_CC1_00133	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B108_F62_Y18_CC1_00736	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B109_F62_Y18_CC1_00439	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B111_F70_Y18_CC1_00727	CC1	100	97	0	0	1	97	1	97	3.47E-67	193		
B112_F70_Y18_CC1_00460	CC1	100	97	0	0	1	97	1	97	3.46E-67	193		
B113_F70_Y18_CC1_00288	CC1	100	97	0	0	1	97	1	97	3.63E-67	193		
B114_F66_Y18_CC1_00927	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B115_F65_Y18_CC1_01021	CC1	100	97	0	0	1	97	1	97	3.51E-67	193		
B119_F62_Y18_CC1_00596	CC1	100	97	0	0	1	97	1	97	3.61E-67	193		
B121_F62_Y18_CC1_00901	CC1	100	97	0	0	1	97	1	97	3.51E-67	193		
B122_F71_Y18_CC1_02321	CC1	100	97	0	0	1	97	1	97	3.56E-67	193		
B123_F69_Y18_CC1_00812	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B124_F69_Y18_CC1_02283	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B125_F72_Y18_CC1_00807	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B126_F73_Y18_CC1_00168	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B127_F63_Y18_CC1_00975	CC1	100	97	0	0	1	97	1	97	3.45E-67	193		
B128_F63_Y18_CC1_00342	CC1	100	97	0	0	1	97	1	97	3.45E-67	193		
B129_F63_Y18_CC1_01186	CC1	100	97	0	0	1	97	1	97	3.47E-67	193		
B130_F74_Y02_CC1_00145	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B133_F77_Y02_CC1_01793	CC1	100	97	0	0	1	97	1	97	3.45E-67	193		
B136_F80_Y02_CC1_00106	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B139_F83_Y02_CC1_01014	CC1	100	97	0	0	1	97	1	97	3.67E-67	193		
B140_F84_Y02_CC1_00970	CC1	100	97	0	0	1	97	1	97	3.55E-67	193		
B142_F86_Y02_CC1_02175	CC1	100	97	0	0	1	97	1	97	3.55E-67	193		
B143_F87_Y02_CC1_01840	CC1	100	97	0	0	1	97	1	97	3.56E-67	193		
B144_F88_Y02_CC1_00020	CC1	100	97	0	0	1	97	1	97	3.51E-67	193		
B146_F90_Y02_CC1_00475	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B147_F91_Y02_CC1_02113	CC1	100	97	0	0	1	97	1	97	3.50E-67	193		
B148_F92_Y02_CC1_02141	CC1	100	97	0	0	1	97	1	97	3.51E-67	193		
B149_F93_Y02_CC1_01787	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B150_F94_Y02_CC1_00525	CC1	100	97	0	0	1	97	1	97	3.46E-67	193		
B152_F96_Y02_CC1_02171	CC1	100	97	0	0	1	97	1	97	3.62E-67	193		
B153_F97_Y02_CC1_00572	CC1	100	97	0	0	1	97	1	97	3.46E-67	193		
B154_F98_Y02_CC1_01171	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B155_F99_Y02_CC1_01234	CC1	100	97	0	0	1	97	1	97	3.56E-67	193		
B156_F100_Y02_CC1_00955	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B157_F101_Y02_CC1_00515	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B159_F103_Y02_CC1_00303	CC1	100	97	0	0	1	97	1	97	3.46E-67	193		
B160_F104_Y02_CC1_01618	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B161_F105_Y02_CC1_01064	CC1	100	97	0	0	1	97	1	97	3.47E-67	193		
B162_F106_Y02_CC1_00609	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B163_F107_Y02_CC1_01562	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B165_F109_Y02_CC1_01616	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B166_F111_Y02_CC1_01326	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B167_F112_Y02_CC1_00220	CC1	100	97	0	0	1	97	1	97	3.45E-67	193		
B168_F113_Y02_CC1_00573	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B169_F114_Y02_CC1_00174	CC1	100	97	0	0	1	97	1	97	3.49E-67	193		
B170_F115_Y02_CC1_01512	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B171_F116_Y02_CC1_01003	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B172_F117_Y02_CC1_01885	CC1	100	97	0	0	1	97	1	97	3.61E-67	193		
B173_F118_Y02_CC1_00850	CC1	100	97	0	0	1	97	1	97	3.53E-67	193		
B174_F119_Y02_CC1_00750	CC1	100	97	0	0	1	97	1	97	3.52E-67	193		
B175_F120_Y02_CC1_02151	CC1	100	97	0	0	1	97	1	97	3.57E-67	193		
B177_F122_Y02_CC1_02388	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B178_F123_Y02_CC1_02321	CC1	100	97	0	0	1	97	1	97	3.58E-67	193		
B181_F126_Y02_CC1_01610	CC1	100	97	0	0	1	97	1	97	3.55E-67	193		
B182_F127_Y02_CC1_01756	CC1	100	97	0	0	1	97	1	97	3.51E-67	193		
B183_F128_Y02_CC1_02035	CC1	100	97	0	0	1	97	1	97	3.48E-67	193		
B185_F130_Y02_CC1_00845	CC1	100	97	0	0	1	97	1	97	3.54E-67	193		
B186_F131_Y02_CC1_00954	CC1	100	97	0	0	1	97	1	97	3.48E-67	193		
B187_F132_Y02_CC1_00405	CC1	100	97	0	0	1	97	1	97	3.46E-67	193		
B188_F133_Y02_CC1_01131	CC1	100	97	0	0	1	97	1	97	3.46E-67	193		
B027_F21_Y13_CC133_01730	CC133	100	97	0	0	1	97	1	97	3.51E-67	193		
B176_F121_Y02_CC133_00363	CC133	100	97	0	0	1	97	1	97	3.44E-67	193		
B068_F56_Y18_CC151_00706	CC151	100	97	0	0	1	97	1	97	3.53E-67	193		
B071_F57_Y18_CC151_00453	CC151	100	97	0	0	1	97	1	97	3.52E-67	193		
B134_F78_Y02_CC151_00534	CC151	100	97	0	0	1	97	1	97	3.41E-67	193		
B145_F89_Y02_CC151_00136	CC151	100	97	0	0	1	97	1	97	3.41E-67	193		
B151_F95_Y02_CC151_00155	CC151	100	97	0	0	1	97	1	97	3.40E-67	193		
B179_F124_Y02_CC151_00136	CC151	100	97	0	0	1	97	1	97	3.43E-67	193		
B184_F129_Y02_CC151_00137	CC151	98.969	97	1	0	1	97	1	97	1.06E-65	189		
B001_F01_Y13_CC8_01020	CC8	100	97	0	0	1	97	1	97	3.55E-67	193		
B002_F01_Y13_CC8_00718	CC8	100	97	0	0	1	97	1	97	3.55E-67	193		
B013_F09_Y13_CC8_02429	CC8	100	97	0	0	1	97	1	97	3.54E-67	193		
B031_F25_Y13_CC8_00832	CC8	100	97	0	0	1	97	1	97	3.65E-67	193		
B135_F79_Y02_CC8_00546	CC8	100	97	0	0	1	97	1	97	3.62E-67	193		
B138_F82_Y02_CC8_00031	CC8	100	97	0	0	1	97	1	97	3.64E-67	193		
B005_F04_Y13_CC97_02452	CC97	100	97	0	0	1	97	1	97	3.59E-67	193		
B019_F14_Y13_CC97_00857	CC97	100	97	0	0	1	97	1	97	3.57E-67	193		
B025_F13_Y13_CC97_01157	CC97	100	97	0	0	1	97	1	97	3.66E-67	193		
B026_F20_Y13_CC97_00505	CC97	100	97	0	0	1	97	1	97	3.59E-67	193		
B029_F23_Y13_CC97_00661	CC97	100	97	0	0	1	97	1	97	3.58E-67	193		
B034_F19_Y13_CC97_00449	CC97	100	97	0	0	1	97	1	97	3.63E-67	193		
B046_F35_Y13_CC97_01924	CC97	100	97	0	0	1	97	1	97	3.63E-67	193		
B047_F36_Y13_CC97_00012	CC97	100	97	0	0	1	97	1	97	3.61E-67	193		
B062_F49_Y13_CC97_01993	CC97	100	97	0	0	1	97	1	97	3.62E-67	193		
B067_F55_Y18_CC97_02355	CC97	100	97	0	0	1	97	1	97	3.56E-67	193		
B069_F55_Y18_CC97_02295	CC97	100	97	0	0	1	97	1	97	3.56E-67	193		
B073_F55_Y18_CC97_01712	CC97	100	97	0	0	1	97	1	97	3.55E-67	193		
B074_F55_Y18_CC97_01932	CC97	100	97	0	0	1	97	1	97	3.56E-67	193		
B077_F60_Y18_CC97_01988	CC97	100	97	0	0	1	97	1	97	3.55E-67	193		
B079_F62_Y18_CC97_02457	CC97	100	97	0	0	1	97	1	97	3.56E-67	193		
B080_F62_Y18_CC97_00236	CC97	100	97	0	0	1	97	1	97	3.57E-67	193		
B081_F62_Y18_CC97_01805	CC97	100	97	0	0	1	97	1	97	3.58E-67	193		
B110_F62_Y18_CC97_00022	CC97	100	97	0	0	1	97	1	97	3.63E-67	193		
B116_F62_Y18_CC97_00256	CC97	100	97	0	0	1	97	1	97	3.62E-67	193		
B117_F62_Y18_CC97_00846	CC97	100	97	0	0	1	97	1	97	3.57E-67	193		
B118_F62_Y18_CC97_00130	CC97	100	97	0	0	1	97	1	97	3.65E-67	193		
B120_F62_Y18_CC97_00014	CC97	100	97	0	0	1	97	1	97	3.64E-67	193		
B131_F75_Y02_CC97_02294	CC97	100	97	0	0	1	97	1	97	3.64E-67	193		
B141_F85_Y02_CC97_00486	CC97	100	97	0	0	1	97	1	97	3.62E-67	193		
B158_F102_Y02_CC97_01263	CC97	100	97	0	0	1	97	1	97	3.67E-67	193		
B164_F108_Y02_CC97_00084	CC97	100	97	0	0	1	97	1	97	3.60E-67	193		
B180_F125_Y02_CC97_01938	CC97	100	97	0	0	1	97	1	97	3.71E-67	193		
													
Fibrinogen-binding protein (Efb)													
subject_id	CC	pct_identity	aln_length	n_of_mismatches	gap_openings	q_start	q_end	s_start	s_end	e_value	bit_score		
B003_F02_Y13_CC1_02400	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B004_F03_Y13_CC1_02461	CC1	100	165	0	0	1	165	1	165	1.84E-122	338		
B006_F05_Y13_CC1_00585	CC1	100	165	0	0	1	165	1	165	1.89E-122	338		
B007_F02_Y13_CC1_02564	CC1	100	165	0	0	1	165	1	165	1.82E-122	338		
B008_F05_Y13_CC1_02434	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B009_F07_Y13_CC1_02082	CC1	100	165	0	0	1	165	1	165	1.84E-122	338		
B010_F07_Y13_CC1_02588	CC1	100	165	0	0	1	165	1	165	1.84E-122	338		
B011_F03_Y13_CC1_02614	CC1	100	165	0	0	1	165	1	165	1.86E-122	338		
B012_F08_Y13_CC1_02154	CC1	100	165	0	0	1	165	1	165	1.80E-122	338		
B014_F10_Y13_CC1_00568	CC1	100	165	0	0	1	165	1	165	1.84E-122	338		
B016_F12_Y13_CC1_01073	CC1	100	165	0	0	1	165	1	165	1.79E-122	338		
B017_F134_Y13_CC1_00440	CC1	100	165	0	0	1	165	1	165	1.86E-122	338		
B018_F13_Y13_CC1_01106	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B020_F15_Y13_CC1_00532	CC1	100	165	0	0	1	165	1	165	1.85E-122	338		
B021_F16_Y13_CC1_00342	CC1	100	165	0	0	1	165	1	165	1.85E-122	338		
B022_F17_Y13_CC1_01467	CC1	100	165	0	0	1	165	1	165	1.91E-122	338		
B024_F19_Y13_CC1_00028	CC1	100	165	0	0	1	165	1	165	1.91E-122	338		
B028_F22_Y13_CC1_00434	CC1	100	165	0	0	1	165	1	165	1.84E-122	338		
B030_F24_Y13_CC1_00454	CC1	100	165	0	0	1	165	1	165	1.88E-122	338		
B032_F26_Y13_CC1_00187	CC1	100	165	0	0	1	165	1	165	1.86E-122	338		
B033_F08_Y13_CC1_00231	CC1	100	165	0	0	1	165	1	165	1.91E-122	338		
B035_F27_Y13_CC1_02605	CC1	100	165	0	0	1	165	1	165	1.85E-122	338		
B036_F27_Y13_CC1_02480	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B037_F28_Y13_CC1_00197	CC1	100	165	0	0	1	165	1	165	1.93E-122	338		
B038_F29_Y13_CC1_00002	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B039_F29_Y13_CC1_00587	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B040_F30_Y13_CC1_00622	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B041_F31_Y13_CC1_01168	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B042_F32_Y13_CC1_00294	CC1	100	165	0	0	1	165	1	165	1.87E-122	338		
B043_F33_Y13_CC1_00380	CC1	100	165	0	0	1	165	1	165	1.87E-122	338		
B044_F33_Y13_CC1_00005	CC1	100	165	0	0	1	165	1	165	1.83E-122	338		
B045_F34_Y13_CC1_02434	CC1	100	165	0	0	1	165	1	165	1.87E-122	338		
B047_F37_Y13_CC1_00547	CC1	100	165	0	0	1	165	1	165	1.84E-122	338		
B048_F37_Y13_CC1_00366	CC1	100	165	0	0	1	165	1	165	1.84E-122	338		
B050_F39_Y13_CC1_00824	CC1	100	165	0	0	1	165	1	165	1.85E-122	338		
B051_F40_Y13_CC1_00528	CC1	100	165	0	0	1	165	1	165	1.86E-122	338		
B052_F41_Y13_CC1_02542	CC1	100	165	0	0	1	165	1	165	1.81E-122	338		
